"Date(UTC)","type","Amount","Asset","Symbol","Transaction ID"
"2025-06-23 16:00:00","FUNDING_FEE","-0.00011809","BTC","BTCUSD_PERP","895604652872746231"
"2025-06-24 00:00:00","FUNDING_FEE","0.00012649","BTC","BTCUSD_PERP","896812612005314651"
"2025-06-24 08:00:00","FUNDING_FEE","-0.00009646","BTC","BTCUSD_PERP","898020571557316341"
"2025-06-24 15:48:27","WITHDRAW","-1.50005681","BTC",,"270936080207"
"2025-06-24 16:00:00","FUNDING_FEE","-0.00017096","BTC","BTCUSD_PERP","899228531444859221"
"2025-06-25 00:00:00","FUNDING_FEE","-0.00009638","BTC","BTCUSD_PERP","900436491038805581"
"2025-06-25 08:00:00","FUNDING_FEE","-0.00045646","BTC","BTCUSD_PERP","901644450213318401"
"2025-06-25 16:00:00","FUNDING_FEE","-0.00028125","BTC","BTCUSD_PERP","902852410142805001"
"2025-06-26 00:00:00","FUNDING_FEE","0.00046258","BTC","BTCUSD_PERP","904060369527031601"
"2025-06-26 01:49:09","WITHDRAW","-0.40000000","BTC",,"271203004534"
"2025-06-26 08:00:00","FUNDING_FEE","-0.00045138","BTC","BTCUSD_PERP","905268329079030431"
"2025-06-26 16:00:00","FUNDING_FEE","-0.00000408","BTC","BTCUSD_PERP","906476288631034651"
"2025-06-27 00:00:00","FUNDING_FEE","0.00002625","BTC","BTCUSD_PERP","907684247721661141"
"2025-06-27 08:00:00","FUNDING_FEE","-0.00007723","BTC","BTCUSD_PERP","908892207567258371"
"2025-06-27 16:00:00","FUNDING_FEE","-0.00010520","BTC","BTCUSD_PERP","910100167161201981"
"2025-06-28 00:00:00","FUNDING_FEE","0.00031103","BTC","BTCUSD_PERP","911308127090690871"
"2025-06-28 08:00:00","FUNDING_FEE","-0.00033467","BTC","BTCUSD_PERP","912516086516858961"
"2025-06-28 16:00:00","FUNDING_FEE","-0.00021636","BTC","BTCUSD_PERP","913724045817201681"
"2025-06-29 00:00:00","FUNDING_FEE","-0.00045353","BTC","BTCUSD_PERP","914932005536974931"
"2025-06-29 08:00:00","FUNDING_FEE","-0.00045317","BTC","BTCUSD_PERP","916139965005089001"
"2025-06-29 16:00:00","FUNDING_FEE","-0.00045166","BTC","BTCUSD_PERP","917347924347376181"
"2025-06-30 00:00:00","FUNDING_FEE","-0.00044917","BTC","BTCUSD_PERP","918555883689658071"
"2025-06-30 08:00:00","FUNDING_FEE","-0.00032585","BTC","BTCUSD_PERP","919763843661088131"
"2025-06-30 16:00:00","FUNDING_FEE","-0.00045241","BTC","BTCUSD_PERP","920971802877547751"
"2025-07-01 00:00:00","FUNDING_FEE","-0.00022240","BTC","BTCUSD_PERP","922179762471488211"
"2025-07-01 08:00:00","FUNDING_FEE","-0.00011687","BTC","BTCUSD_PERP","923387722317087211"
"2025-07-01 16:00:00","FUNDING_FEE","0.00003133","BTC","BTCUSD_PERP","924595681911032051"
"2025-07-02 00:00:00","FUNDING_FEE","-0.00028901","BTC","BTCUSD_PERP","925803641379145381"
"2025-07-02 08:00:00","FUNDING_FEE","-0.00031312","BTC","BTCUSD_PERP","927011600931147691"
"2025-07-02 16:00:00","FUNDING_FEE","0.00002707","BTC","BTCUSD_PERP","928219560567033781"
"2025-07-03 00:00:00","FUNDING_FEE","-0.00014375","BTC","BTCUSD_PERP","929427519741542921"
"2025-07-03 08:00:00","FUNDING_FEE","-0.00044532","BTC","BTCUSD_PERP","930635479503258491"
"2025-07-03 16:00:00","FUNDING_FEE","-0.00027337","BTC","BTCUSD_PERP","931843439768292451"
"2025-07-04 00:00:00","FUNDING_FEE","-0.00023114","BTC","BTCUSD_PERP","933051398733090981"
"2025-07-04 08:00:00","FUNDING_FEE","-0.00026288","BTC","BTCUSD_PERP","934259359333665771"
"2025-07-04 16:00:00","FUNDING_FEE","0.00018174","BTC","BTCUSD_PERP","935467318256520331"
"2025-07-05 00:00:00","FUNDING_FEE","-0.00000667","BTC","BTCUSD_PERP","936675277682689901"
"2025-07-05 08:00:00","FUNDING_FEE","-0.00004869","BTC","BTCUSD_PERP","937883236983032541"
"2025-07-05 16:00:00","FUNDING_FEE","-0.00030057","BTC","BTCUSD_PERP","939091196451147961"
"2025-07-06 00:00:00","FUNDING_FEE","-0.00008808","BTC","BTCUSD_PERP","940299156087032451"
"2025-07-06 08:00:00","FUNDING_FEE","0.00016288","BTC","BTCUSD_PERP","941507115387373941"
"2025-07-06 16:00:00","FUNDING_FEE","-0.00036118","BTC","BTCUSD_PERP","942715075065201591"
"2025-07-07 00:00:00","FUNDING_FEE","-0.00044575","BTC","BTCUSD_PERP","943923034617203431"
"2025-07-07 08:00:00","FUNDING_FEE","-0.00011387","BTC","BTCUSD_PERP","945130994378917281"
"2025-07-07 16:00:00","FUNDING_FEE","-0.00021843","BTC","BTCUSD_PERP","946338954224519611"
"2025-07-07 18:27:29","COMMISSION","-0.00001634","BTC","BTCUSD_PERP","90131983521837"
"2025-07-07 18:27:29","COMMISSION","-0.00000891","BTC","BTCUSD_PERP","90131983521835"
"2025-07-07 18:27:29","COMMISSION","-0.00002154","BTC","BTCUSD_PERP","90131983521834"
"2025-07-07 18:27:29","COMMISSION","-0.00002990","BTC","BTCUSD_PERP","90131983521836"
"2025-07-08 00:00:00","FUNDING_FEE","-0.00000814","BTC","BTCUSD_PERP","947546913399031261"
"2025-07-08 08:00:00","FUNDING_FEE","0.00015410","BTC","BTCUSD_PERP","948754873034917011"
"2025-07-08 16:00:00","FUNDING_FEE","-0.00007424","BTC","BTCUSD_PERP","949962832712746961"
"2025-07-09 00:00:00","FUNDING_FEE","-0.00004266","BTC","BTCUSD_PERP","951170791845315141"
"2025-07-09 08:00:00","FUNDING_FEE","-0.00048583","BTC","BTCUSD_PERP","952378751774803891"
"2025-07-09 16:00:00","FUNDING_FEE","-0.00040345","BTC","BTCUSD_PERP","953586711410690701"
"2025-07-10 00:00:00","FUNDING_FEE","-0.00031208","BTC","BTCUSD_PERP","954794670207713641"
"2025-07-10 08:00:00","FUNDING_FEE","-0.00046926","BTC","BTCUSD_PERP","956002631185780101"
"2025-07-10 15:09:31","WITHDRAW","-0.00005706","BTC",,"273739187239"
"2025-07-10 16:00:00","FUNDING_FEE","-0.00022465","BTC","BTCUSD_PERP","957210590360293441"
"2025-07-11 00:00:00","FUNDING_FEE","-0.00045523","BTC","BTCUSD_PERP","958418549283147301"
"2025-07-11 08:00:00","FUNDING_FEE","-0.00044895","BTC","BTCUSD_PERP","959626508583486251"
"2025-07-11 16:00:00","FUNDING_FEE","-0.00045144","BTC","BTCUSD_PERP","960834468596859971"
"2025-07-12 00:00:00","FUNDING_FEE","-0.00044914","BTC","BTCUSD_PERP","962042427981087631"
"2025-07-12 08:00:00","FUNDING_FEE","-0.00044839","BTC","BTCUSD_PERP","963250388791380631"
"2025-07-12 16:00:00","FUNDING_FEE","-0.00045076","BTC","BTCUSD_PERP","964458347085090381"
"2025-07-13 00:00:00","FUNDING_FEE","-0.00044949","BTC","BTCUSD_PERP","965666306804859761"
"2025-07-13 08:00:00","FUNDING_FEE","-0.00044738","BTC","BTCUSD_PERP","966874266356861851"
