"Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Maker","Buyer","Trade Id","Order Id"
"26515667","2025-05-28 14:51:45","BTCUSD_PERP","BUY","LONG","107590.00000000","60.00000000","0.05576726","-0.00002788 BTC","0E-8","false","true","972800553","175864718793"
"26515667","2025-05-28 14:51:45","BTCUSD_PERP","BUY","LONG","107590.00000000","112.00000000","0.10409889","-0.00005204 BTC","0E-8","false","true","972800554","175864718793"
"26515667","2025-05-28 14:51:45","BTCUSD_PERP","BUY","LONG","107590.00000000","241.00000000","0.22399851","-0.00011199 BTC","0E-8","false","true","972800552","175864718793"
"26515667","2025-05-28 14:54:02","BTCUSD_PERP","BUY","LONG","107630.70000000","874.00000000","0.81203597","-0.00016240 BTC","0E-8","true","true","972801241","175864861096"
"26515667","2025-05-30 00:31:20","BTCUSD_PERP","BUY","LONG","105922.10000000","11.00000000","0.01038499","-0.00000519 BTC","0E-8","false","true","973309201","176003548116"
"26515667","2025-05-30 00:31:20","BTCUSD_PERP","BUY","LONG","105922.10000000","198.00000000","0.18692983","-0.00009346 BTC","0E-8","false","true","973309200","176003548116"
"26515667","2025-05-30 00:32:28","BTCUSD_PERP","BUY","LONG","105874.00000000","16.00000000","0.01511230","-0.00000755 BTC","0E-8","false","true","973309510","176003637597"
"26515667","2025-05-30 00:32:28","BTCUSD_PERP","BUY","LONG","105874.00000000","90.00000000","0.08500671","-0.00004250 BTC","0E-8","false","true","973309512","176003637597"
"26515667","2025-05-30 00:32:28","BTCUSD_PERP","BUY","LONG","105874.00000000","10.00000000","0.00944519","-0.00000472 BTC","0E-8","false","true","973309511","176003637597"
"26515667","2025-05-30 00:32:50","BTCUSD_PERP","BUY","LONG","105835.80000000","175.00000000","0.16535048","-0.00008267 BTC","0E-8","false","true","973309569","176003674381"
"26515667","2025-05-30 08:08:01","BTCUSD_PERP","BUY","LONG","104990.00000000","1.00000000","0.00095247","-0.00000047 BTC","0E-8","false","true","973423203","176036376052"
"26515667","2025-05-31 01:44:12","BTCUSD_PERP","BUY","LONG","103787.90000000","13.00000000","0.01252554","-0.00000626 BTC","0E-8","false","true","973730742","176134338592"
"26515667","2025-05-31 01:54:38","BTCUSD_PERP","BUY","LONG","103526.20000000","157.00000000","0.15165243","-0.00007582 BTC","0E-8","false","true","973734000","176135709639"
"26515667","2025-06-03 08:49:46","BTCUSD_PERP","BUY","LONG","105025.00000000","535.00000000","0.50940252","-0.00025470 BTC","0E-8","false","true","974465633","176367105088"
"26515667","2025-06-04 12:33:08","BTCUSD_PERP","BUY","LONG","104900.00000000","3.00000000","0.00285987","-0.00000057 BTC","0E-8","true","true","974703806","176367078445"
"26515667","2025-06-04 12:33:08","BTCUSD_PERP","BUY","LONG","104900.00000000","30.00000000","0.02859867","-0.00000571 BTC","0E-8","true","true","974703807","176367078445"
"26515667","2025-06-04 12:33:08","BTCUSD_PERP","BUY","LONG","104900.00000000","35.00000000","0.03336511","-0.00000667 BTC","0E-8","true","true","974703808","176367078445"
"26515667","2025-06-04 12:33:08","BTCUSD_PERP","BUY","LONG","104900.00000000","218.00000000","0.20781697","-0.00004156 BTC","0E-8","true","true","974703805","176367078445"
"26515667","2025-06-04 12:33:09","BTCUSD_PERP","BUY","LONG","104900.00000000","1.00000000","0.00095329","-0.00000019 BTC","0E-8","true","true","974703810","176367078445"
"26515667","2025-06-04 12:33:10","BTCUSD_PERP","BUY","LONG","104900.00000000","9.00000000","0.00857960","-0.00000171 BTC","0E-8","true","true","974703811","176367078445"
"26515667","2025-06-04 12:33:10","BTCUSD_PERP","BUY","LONG","104900.00000000","200.00000000","0.19065777","-0.00003813 BTC","0E-8","true","true","974703814","176367078445"
"26515667","2025-06-04 12:33:10","BTCUSD_PERP","BUY","LONG","104900.00000000","10.00000000","0.00953289","-0.00000190 BTC","0E-8","true","true","974703813","176367078445"
"26515667","2025-06-04 12:33:10","BTCUSD_PERP","BUY","LONG","104900.00000000","32.00000000","0.03050524","-0.00000610 BTC","0E-8","true","true","974703812","176367078445"
"26515667","2025-06-04 12:33:10","BTCUSD_PERP","BUY","LONG","104900.00000000","91.00000000","0.08674929","-0.00001734 BTC","0E-8","true","true","974703815","176367078445"
"26515667","2025-06-05 05:49:35","BTCUSD_PERP","BUY","LONG","104717.00000000","130.00000000","0.12414412","-0.00006207 BTC","0E-8","false","true","974873317","176503714732"
"26515667","2025-06-05 05:49:35","BTCUSD_PERP","BUY","LONG","104717.00000000","12.00000000","0.01145946","-0.00000572 BTC","0E-8","false","true","974873318","176503714732"
"26515667","2025-06-05 16:52:54","BTCUSD_PERP","BUY","LONG","103500.00000000","1181.00000000","1.14106280","-0.00022821 BTC","0E-8","true","true","975028576","176502902028"
"26515667","2025-06-05 20:45:36","BTCUSD_PERP","BUY","LONG","100998.70000000","87.00000000","0.08613972","-0.00004306 BTC","0E-8","false","true","975166852","176581303380"
"26515667","2025-06-05 20:45:36","BTCUSD_PERP","BUY","LONG","100998.70000000","94.00000000","0.09307050","-0.00004653 BTC","0E-8","false","true","975166853","176581303380"
"26515667","2025-06-05 20:45:36","BTCUSD_PERP","BUY","LONG","100998.70000000","66.00000000","0.06534738","-0.00003267 BTC","0E-8","false","true","975166851","176581303380"
"26515667","2025-06-09 23:18:37","BTCUSD_PERP","BUY","LONG","109902.30000000","175.00000000","0.15923234","-0.00007961 BTC","0E-8","false","true","976136852","176855949477"
"26515667","2025-07-07 18:27:29","BTCUSD_PERP","BUY","LONG","107680.00000000","161.00000000","0.14951709","-0.00002990 BTC","0E-8","true","true","983521836","179072625867"
"26515667","2025-07-07 18:27:29","BTCUSD_PERP","BUY","LONG","107680.00000000","88.00000000","0.08172363","-0.00001634 BTC","0E-8","true","true","983521837","179072625867"
"26515667","2025-07-07 18:27:29","BTCUSD_PERP","BUY","LONG","107680.00000000","48.00000000","0.04457652","-0.00000891 BTC","0E-8","true","true","983521835","179072625867"
"26515667","2025-07-07 18:27:29","BTCUSD_PERP","BUY","LONG","107680.00000000","116.00000000","0.10772660","-0.00002154 BTC","0E-8","true","true","983521834","179072625867"
"26515667","2025-08-03 08:42:53","BTCUSD_PERP","BUY","LONG","113532.80000000","399.00000000","0.35144029","-0.00007028 BTC","0E-8","true","true","993047146","181760034565"
"26515667","2025-08-03 11:11:35","BTCUSD_PERP","BUY","LONG","114023.50000000","116.00000000","0.10173341","-0.00005086 BTC","0E-8","false","true","993056961","181767312561"
"26515667","2025-08-03 11:11:35","BTCUSD_PERP","BUY","LONG","114023.50000000","91.00000000","0.07980811","-0.00003990 BTC","0E-8","false","true","993056962","181767312561"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","26.00000000","0.02282704","-0.00000456 BTC","0E-8","true","true","993063724","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063734","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","26.00000000","0.02282704","-0.00000456 BTC","0E-8","true","true","993063722","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063732","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","26.00000000","0.02282704","-0.00000456 BTC","0E-8","true","true","993063727","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063733","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","3.00000000","0.00263389","-0.00000052 BTC","0E-8","true","true","993063729","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063739","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","26.00000000","0.02282704","-0.00000456 BTC","0E-8","true","true","993063721","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","26.00000000","0.02282704","-0.00000456 BTC","0E-8","true","true","993063725","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","29.00000000","0.02546093","-0.00000509 BTC","0E-8","true","true","993063719","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","29.00000000","0.02546093","-0.00000509 BTC","0E-8","true","true","993063720","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063735","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063738","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063736","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063730","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063737","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063723","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","29.00000000","0.02546093","-0.00000509 BTC","0E-8","true","true","993063728","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","22.00000000","0.01931519","-0.00000386 BTC","0E-8","true","true","993063718","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","26.00000000","0.02282704","-0.00000456 BTC","0E-8","true","true","993063726","181767369627"
"26515667","2025-08-03 11:30:34","BTCUSD_PERP","BUY","LONG","113900.00000000","4.00000000","0.00351185","-0.00000070 BTC","0E-8","true","true","993063731","181767369627"
"26515667","2025-08-03 19:33:35","BTCUSD_PERP","BUY","LONG","114500.00000000","9.00000000","0.00786026","-0.00000157 BTC","0E-8","true","true","993121460","181797393220"
"26515667","2025-08-03 19:38:56","BTCUSD_PERP","BUY","LONG","114661.30000000","227.00000000","0.19797438","-0.00003959 BTC","0E-8","true","true","993123837","181797988591"
"26515667","2025-08-03 19:41:53","BTCUSD_PERP","BUY","LONG","114500.00000000","1.00000000","0.00087336","-0.00000017 BTC","0E-8","true","true","993124821","181797393220"
"26515667","2025-08-03 19:41:53","BTCUSD_PERP","BUY","LONG","114500.00000000","1.00000000","0.00087336","-0.00000017 BTC","0E-8","true","true","993124822","181797393220"
"26515667","2025-08-03 19:41:53","BTCUSD_PERP","BUY","LONG","114500.00000000","1.00000000","0.00087336","-0.00000017 BTC","0E-8","true","true","993124820","181797393220"
"26515667","2025-08-03 19:41:53","BTCUSD_PERP","BUY","LONG","114500.00000000","64.00000000","0.05589520","-0.00001117 BTC","0E-8","true","true","993124823","181797393220"
"26515667","2025-08-03 19:41:53","BTCUSD_PERP","BUY","LONG","114500.00000000","413.00000000","0.36069869","-0.00007213 BTC","0E-8","true","true","993124817","181797393220"
"26515667","2025-08-03 19:41:53","BTCUSD_PERP","BUY","LONG","114500.00000000","1.00000000","0.00087336","-0.00000017 BTC","0E-8","true","true","993124818","181797393220"
"26515667","2025-08-03 19:41:53","BTCUSD_PERP","BUY","LONG","114500.00000000","1.00000000","0.00087336","-0.00000017 BTC","0E-8","true","true","993124819","181797393220"
"26515667","2025-08-03 19:41:54","BTCUSD_PERP","BUY","LONG","114500.00000000","16.00000000","0.01397380","-0.00000279 BTC","0E-8","true","true","993124825","181797393220"
"26515667","2025-08-03 19:41:54","BTCUSD_PERP","BUY","LONG","114500.00000000","16.00000000","0.01397380","-0.00000279 BTC","0E-8","true","true","993124824","181797393220"
"26515667","2025-08-03 19:41:56","BTCUSD_PERP","BUY","LONG","114500.00000000","11.00000000","0.00960699","-0.00000192 BTC","0E-8","true","true","993124829","181797393220"
"26515667","2025-08-07 23:26:45","BTCUSD_PERP","BUY","LONG","117300.00000000","5.00000000","0.00426257","-0.00000085 BTC","0E-8","true","true","994454257","181798551397"
"26515667","2025-08-07 23:26:45","BTCUSD_PERP","BUY","LONG","117300.00000000","42.00000000","0.03580563","-0.00000716 BTC","0E-8","true","true","994454258","181798551397"
"26515667","2025-08-07 23:26:49","BTCUSD_PERP","BUY","LONG","117300.00000000","6.00000000","0.00511509","-0.00000102 BTC","0E-8","true","true","994454259","181798551397"
"26515667","2025-08-07 23:27:49","BTCUSD_PERP","BUY","LONG","117300.00000000","47.00000000","0.04006820","-0.00000801 BTC","0E-8","true","true","994454269","181798551397"
"26515667","2025-08-08 15:40:56","BTCUSD_PERP","BUY","LONG","116000.00000000","219.00000000","0.18879310","-0.00003775 BTC","0E-8","true","true","994676707","182278161969"
"26515667","2025-08-14 12:34:47","BTCUSD_PERP","BUY","LONG","118500.00000000","154.00000000","0.12995781","-0.00002599 BTC","0E-8","true","true","997100345","182780696902"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117917.60000000","50.00000000","0.04240249","-0.00002120 BTC","0.00389420","false","false","998066502","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","4.00000000","0.00339184","-0.00000169 BTC","0.00031189","false","false","998066458","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117923.30000000","400.00000000","0.33920353","-0.00016960 BTC","0.03117001","false","false","998066481","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","25.00000000","0.02119902","-0.00001059 BTC","0.00194933","false","false","998066460","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117927.70000000","4.00000000","0.00339191","-0.00000169 BTC","0.00031182","false","false","998066471","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117927.70000000","1.00000000","0.00084798","-0.00000042 BTC","0.00007795","false","false","998066470","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117922.30000000","25.00000000","0.02120040","-0.00001060 BTC","0.00194794","false","false","998066485","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117925.20000000","1.00000000","0.00084800","-0.00000042 BTC","0.00007793","false","false","998066476","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117917.70000000","874.00000000","0.74119492","-0.00037059 BTC","0.06807129","false","false","998066501","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","17.00000000","0.01441533","-0.00000720 BTC","0.00132554","false","false","998066456","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","65.00000000","0.05511744","-0.00002755 BTC","0.00506825","false","false","998066461","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117926.00000000","72.00000000","0.06105524","-0.00003052 BTC","0.00561200","false","false","998066473","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117928.10000000","58.00000000","0.04918251","-0.00002459 BTC","0.00452165","false","false","998066467","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117922.30000000","50.00000000","0.04240080","-0.00002120 BTC","0.00389589","false","false","998066486","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117921.40000000","1000.00000000","0.84802250","-0.00042401 BTC","0.07791138","false","false","998066490","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117924.20000000","1.00000000","0.00084800","-0.00000042 BTC","0.00007793","false","false","998066478","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117925.50000000","1.00000000","0.00084799","-0.00000042 BTC","0.00007794","false","false","998066475","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117918.80000000","20.00000000","0.01696082","-0.00000848 BTC","0.00155785","false","false","998066492","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117924.00000000","1.00000000","0.00084800","-0.00000042 BTC","0.00007793","false","false","998066479","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117918.80000000","100.00000000","0.08480412","-0.00004240 BTC","0.00778926","false","false","998066493","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","591.00000000","0.50114475","-0.00025057 BTC","0.04608217","false","false","998066455","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117928.90000000","11.00000000","0.00932765","-0.00000466 BTC","0.00085761","false","false","998066465","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117927.70000000","25.00000000","0.02119943","-0.00001059 BTC","0.00194891","false","false","998066472","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117923.00000000","4.00000000","0.00339204","-0.00000169 BTC","0.00031169","false","false","998066482","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","10.00000000","0.00847961","-0.00000423 BTC","0.00077973","false","false","998066452","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117928.00000000","72.00000000","0.06105420","-0.00003052 BTC","0.00561303","false","false","998066469","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","479.00000000","0.40617315","-0.00020308 BTC","0.03734917","false","false","998066449","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117918.30000000","25.00000000","0.02120112","-0.00001060 BTC","0.00194722","false","false","998066496","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","72.00000000","0.06105317","-0.00003052 BTC","0.00561407","false","false","998066454","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117917.30000000","800.00000000","0.67844159","-0.00033922 BTC","0.06230551","false","false","998066505","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117924.20000000","3.00000000","0.00254401","-0.00000127 BTC","0.00023379","false","false","998066477","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117917.40000000","1.00000000","0.00084805","-0.00000042 BTC","0.00007788","false","false","998066504","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117918.50000000","1.00000000","0.00084804","-0.00000042 BTC","0.00007789","false","false","998066494","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117918.00000000","1.00000000","0.00084805","-0.00000042 BTC","0.00007788","false","false","998066498","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117917.20000000","343.00000000","0.29088208","-0.00014544 BTC","0.02671324","false","false","998066506","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117923.90000000","10.00000000","0.00848005","-0.00000424 BTC","0.00077929","false","false","998066480","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117921.30000000","1.00000000","0.00084802","-0.00000042 BTC","0.00007791","false","false","998066491","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117925.60000000","5.00000000","0.00423996","-0.00000211 BTC","0.00038970","false","false","998066474","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","1.00000000","0.00084796","-0.00000042 BTC","0.00007797","false","false","998066462","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","4.00000000","0.00339184","-0.00000169 BTC","0.00031189","false","false","998066457","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117928.90000000","1.00000000","0.00084797","-0.00000042 BTC","0.00007796","false","false","998066466","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117917.80000000","3.00000000","0.00254415","-0.00000127 BTC","0.00023365","false","false","998066499","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117929.50000000","3.00000000","0.00254389","-0.00000127 BTC","0.00023390","false","false","998066463","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","1.00000000","0.00084796","-0.00000042 BTC","0.00007797","false","false","998066451","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117923.00000000","25.00000000","0.02120027","-0.00001060 BTC","0.00194807","false","false","998066483","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117917.40000000","1.00000000","0.00084805","-0.00000042 BTC","0.00007788","false","false","998066503","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","44.00000000","0.03731027","-0.00001865 BTC","0.00343082","false","false","998066453","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","25.00000000","0.02119902","-0.00001059 BTC","0.00194933","false","false","998066459","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117918.30000000","4.00000000","0.00339218","-0.00000169 BTC","0.00031155","false","false","998066495","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117918.30000000","25.00000000","0.02120112","-0.00001060 BTC","0.00194722","false","false","998066497","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117922.00000000","1.00000000","0.00084802","-0.00000042 BTC","0.00007791","false","false","998066487","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117917.80000000","1000.00000000","0.84804839","-0.00042402 BTC","0.07788549","false","false","998066500","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117929.00000000","1.00000000","0.00084797","-0.00000042 BTC","0.00007796","false","false","998066464","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117922.00000000","1.00000000","0.00084802","-0.00000042 BTC","0.00007791","false","false","998066488","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117923.00000000","25.00000000","0.02120027","-0.00001060 BTC","0.00194807","false","false","998066484","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117921.50000000","931.00000000","0.78950827","-0.00039475 BTC","0.07253616","false","false","998066489","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117928.10000000","112.00000000","0.09497312","-0.00004748 BTC","0.00873147","false","false","998066468","183252324460"
"26515667","2025-08-17 07:05:05","BTCUSD_PERP","SELL","LONG","117930.00000000","1.00000000","0.00084796","-0.00000042 BTC","0.00007797","false","false","998066450","183252324460"
"26515667","2025-08-17 07:21:44","BTCUSD_250926","BUY","LONG","119055.60000000","36.00000000","0.03023797","-0.00001511 BTC","0E-8","false","true","4535106","426360458"
"26515667","2025-08-17 07:21:44","BTCUSD_250926","BUY","LONG","119055.60000000","9.00000000","0.00755949","-0.00000377 BTC","0E-8","false","true","4535105","426360458"
"26515667","2025-08-17 07:21:44","BTCUSD_250926","BUY","LONG","119055.60000000","61.00000000","0.05123657","-0.00002561 BTC","0E-8","false","true","4535109","426360458"
"26515667","2025-08-17 07:21:44","BTCUSD_250926","BUY","LONG","119055.60000000","197.00000000","0.16546891","-0.00008273 BTC","0E-8","false","true","4535108","426360458"
"26515667","2025-08-17 07:21:44","BTCUSD_250926","BUY","LONG","119055.60000000","16.00000000","0.01343910","-0.00000671 BTC","0E-8","false","true","4535107","426360458"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121755.20000000","101.00000000","0.08295334","-0.00004147 BTC","0E-8","false","true","1490735","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121750.40000000","47.00000000","0.03860357","-0.00001930 BTC","0E-8","false","true","1490732","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121750.40000000","12.00000000","0.00985623","-0.00000492 BTC","0E-8","false","true","1490730","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121757.10000000","15.00000000","0.01231961","-0.00000615 BTC","0E-8","false","true","1490736","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121757.90000000","68.00000000","0.05584853","-0.00002792 BTC","0E-8","false","true","1490737","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121750.40000000","1.00000000","0.00082135","-0.00000041 BTC","0E-8","false","true","1490729","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121758.70000000","1.00000000","0.00082130","-0.00000041 BTC","0E-8","false","true","1490738","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121762.50000000","1.00000000","0.00082127","-0.00000041 BTC","0E-8","false","true","1490739","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121755.20000000","68.00000000","0.05584977","-0.00002792 BTC","0E-8","false","true","1490734","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121764.50000000","257.00000000","0.21106316","-0.00010553 BTC","0E-8","false","true","1490741","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121750.40000000","1.00000000","0.00082135","-0.00000041 BTC","0E-8","false","true","1490733","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121750.40000000","70.00000000","0.05749468","-0.00002874 BTC","0E-8","false","true","1490731","121532595"
"26515667","2025-08-17 07:23:58","BTCUSD_251226","BUY","LONG","121763.80000000","53.00000000","0.04352689","-0.00002176 BTC","0E-8","false","true","1490740","121532595"
"26515667","2025-08-17 07:26:40","BTCUSD_251226","BUY","LONG","121764.40000000","2.00000000","0.00164252","-0.00000032 BTC","0E-8","true","true","1490751","121533489"
"26515667","2025-08-17 07:26:40","BTCUSD_251226","BUY","LONG","121764.40000000","23.00000000","0.01888894","-0.00000377 BTC","0E-8","true","true","1490748","121533489"
"26515667","2025-08-17 07:26:40","BTCUSD_251226","BUY","LONG","121764.40000000","2.00000000","0.00164252","-0.00000032 BTC","0E-8","true","true","1490749","121533489"
"26515667","2025-08-17 07:26:40","BTCUSD_251226","BUY","LONG","121764.40000000","1441.00000000","1.18343292","-0.00023668 BTC","0E-8","true","true","1490747","121533489"
"26515667","2025-08-17 07:26:40","BTCUSD_251226","BUY","LONG","121764.40000000","3.00000000","0.00246377","-0.00000049 BTC","0E-8","true","true","1490750","121533489"
"26515667","2025-08-17 07:26:41","BTCUSD_251226","BUY","LONG","121764.40000000","2.00000000","0.00164252","-0.00000032 BTC","0E-8","true","true","1490753","121533489"
"26515667","2025-08-17 07:26:41","BTCUSD_251226","BUY","LONG","121764.40000000","2.00000000","0.00164252","-0.00000032 BTC","0E-8","true","true","1490754","121533489"
