timestamp,percentage,depth,notional,weighted_avg_price
2025-10-10 01:59:03,-4,7666.884,914049486.2009,119220.466385157
2025-10-10 01:59:03,-3,6712.693,802102453.9593,119490.412262158
2025-10-10 01:59:03,-2,4087.913,491223170.0749,120164.780922417
2025-10-10 01:59:03,-1,1679.193,203379253.7526,121117.259155201
2025-10-10 01:59:03,1,2310.206,282091865.9582,122106.801713007
2025-10-10 01:59:03,2,3899.96,478037982.316,122575.098799988
2025-10-10 01:59:03,3,4604.827,565846370.1649,122881.135418312
2025-10-10 01:59:03,4,5589.551,689926305.4327,123431.43580454
2025-10-10 01:59:03,5,6512.856,807025151.9086,123912.635548613
2025-10-10 01:59:32,-5,8445.313,1004652177.2159,118959.7327199
2025-10-10 01:59:32,-4,7697.784,917806853.2785,119230.008698412
2025-10-10 01:59:32,-3,6742.495,805730594.9149,119500.362242004
2025-10-10 01:59:32,-2,4121.38,495286273.63,120174.862213627
2025-10-10 01:59:32,-1,1717.49,208018596.2063,121117.791781204
2025-10-10 01:59:32,1,2275.851,277903079.6752,122109.52284451
2025-10-10 01:59:32,2,3865.067,473785060.9772,122581.331960662
2025-10-10 01:59:32,3,4569.913,561590840.8008,122888.737882056
2025-10-10 01:59:32,4,5554.632,685670150.0775,123441.147870372
2025-10-10 01:59:32,5,6477.985,802775067.1848,123923.57610967
2025-10-10 02:00:07,-5,8375.695,996208006.1514,118940.339416777
2025-10-10 02:00:07,-4,7631.428,909743832.6495,119210.17044903
2025-10-10 02:00:07,-3,6689.129,799201385.5207,119477.645822154
2025-10-10 02:00:07,-2,4068.627,488847042.8061,120150.370826842
2025-10-10 02:00:07,-1,1673.186,202614006.4773,121094.729741523
2025-10-10 02:00:07,1,2275.475,277818850.1013,122092.683989629
2025-10-10 02:00:07,2,3877.914,475317086.7067,122570.301122382
2025-10-10 02:00:07,3,4580.137,562788072.0693,122875.816175215
2025-10-10 02:00:07,4,5571.96,687755884.2129,123431.590358312
2025-10-10 02:00:07,5,6493.467,804624280.4246,123912.892823603
2025-10-10 02:00:47,-5,8380.56,996691178.4277,118928.947281291
2025-10-10 02:00:47,-4,7629.774,909474410.2986,119200.701134608
2025-10-10 02:00:47,-3,6694.351,799745378.9702,119465.707574969
2025-10-10 02:00:47,-2,4081.784,490348630.9145,120130.960118051
2025-10-10 02:00:47,-1,1664.293,201490117.7479,121066.493548852
2025-10-10 02:00:47,1,2307.832,281682836.5418,122055.174094908
2025-10-10 02:00:47,2,3937.046,482463021.4307,122544.420723228
2025-10-10 02:00:47,3,4638.474,569832158.5842,122849.057380552
2025-10-10 02:00:47,4,5627.429,694434393.958,123401.715767182
2025-10-10 02:00:47,5,6552.752,811783166.3631,123884.310952574
2025-10-10 02:01:01,-5,8410.741,1000262170.9028,118926.75935483
2025-10-10 02:01:01,-4,7718.832,919917172.8327,119178.286667296
2025-10-10 02:01:01,-3,6737.93,804898977.451,119457.90138084
2025-10-10 02:01:01,-2,4159.455,499578364.2248,120106.688069663
2025-10-10 02:01:01,-1,1667.534,201830817.3352,121035.503525086
2025-10-10 02:01:01,1,2320.605,283214142.4782,122043.235483074
2025-10-10 02:01:01,2,3896.825,477420951.4728,122515.368658536
2025-10-10 02:01:01,3,4640.986,570080214.989,122836.012646666
2025-10-10 02:01:01,4,5630.554,694753481.8948,123389.897671668
2025-10-10 02:01:01,5,6557.089,812251249.1716,123873.756963128
2025-10-10 02:01:32,-5,8200.303,974854130.8802,118880.257336857
2025-10-10 02:01:32,-4,7506.394,894275085.8415,119135.111458511
2025-10-10 02:01:32,-3,6521.444,778778924.1523,119418.172440383
2025-10-10 02:01:32,-2,3936.064,472631594.0857,120077.212689047
2025-10-10 02:01:32,-1,1440.068,174384999.6773,121094.975846488
2025-10-10 02:01:32,1,2155.282,262982939.5351,122017.879579146
2025-10-10 02:01:32,2,3761.819,460961234.1495,122536.792479782
2025-10-10 02:01:32,3,4464.998,548543586.7468,122854.161804059
2025-10-10 02:01:32,4,5452.603,672971886.639,123422.131895353
2025-10-10 02:01:32,5,6378.943,790445483.7309,123914.805906073
2025-10-10 02:02:03,-5,8431.97,1002718219.8861,118918.618055579
2025-10-10 02:02:03,-4,7738.086,922147376.312,119169.95705553
2025-10-10 02:02:03,-3,6765.524,808114117.7061,119445.902151275
2025-10-10 02:02:03,-2,4184.866,502546056.3693,120086.534758652
2025-10-10 02:02:03,-1,1675.569,202734428.5413,120994.377755437
2025-10-10 02:02:03,1,2313.172,282205618.1943,121999.4095529
2025-10-10 02:02:03,2,3919.54,480087826.3439,122485.757600101
2025-10-10 02:02:03,3,4629.782,568493048.8968,122790.457282179
2025-10-10 02:02:03,4,5659.415,698179143.7665,123365.956334091
2025-10-10 02:02:03,5,6584.38,815475471.8678,123850.001346793
2025-10-10 02:02:31,-5,8404.256,999253569.3573,118898.516341875
2025-10-10 02:02:31,-4,7711.164,918783771.0227,119149.815906224
2025-10-10 02:02:31,-3,6732.083,803994705.0186,119427.331038343
2025-10-10 02:02:31,-2,4155.18,498879368.717,120062.035511578
2025-10-10 02:02:31,-1,1665.523,201449234.9221,120952.538585237
2025-10-10 02:02:31,1,2305.328,281180681.6988,121969.924322613
2025-10-10 02:02:31,2,3909.275,478736091.8355,122461.605242788
2025-10-10 02:02:31,3,4629.592,568380477.4226,122771.181007441
2025-10-10 02:02:31,4,5663.699,698622544.0308,123350.930907663
2025-10-10 02:02:31,5,6590.462,816144419.1975,123837.208862975
2025-10-10 02:03:00,-5,8441.222,1003728187.4992,118907.924409428
2025-10-10 02:03:00,-4,7748.022,923245624.3577,119158.880080322
2025-10-10 02:03:00,-3,6768.85,808445560.6192,119436.176103651
2025-10-10 02:03:00,-2,4191.373,503261630.3634,120070.828905802
2025-10-10 02:03:00,-1,1688.274,204218158.8636,120962.686663184
2025-10-10 02:03:00,1,2321.104,283108413.6051,121971.447037746
2025-10-10 02:03:00,2,3902.068,477841912.6243,122458.632864496
2025-10-10 02:03:00,3,4623.533,567633369.9687,122770.480921992
2025-10-10 02:03:00,4,5654.036,697425330.1399,123349.998149976
2025-10-10 02:03:00,5,6580.175,814868382.1352,123836.8861216
2025-10-10 02:03:32,-5,8373.68,995561036.2787,118891.698306921
2025-10-10 02:03:32,-4,7680.59,915091457.3925,119143.380572651
2025-10-10 02:03:32,-3,6701.266,800274006.3428,119421.316262151
2025-10-10 02:03:32,-2,4123.301,495032685.9438,120057.37295041
2025-10-10 02:03:32,-1,1594.87,192953706.9348,120983.971693492
2025-10-10 02:03:32,1,2181.993,266101804.2357,121953.555412735
2025-10-10 02:03:32,2,3748.16,459016534.432,122464.498429096
2025-10-10 02:03:32,3,4464.4,548155540.9096,122783.697901084
2025-10-10 02:03:32,4,5498.147,678353280.7907,123378.527491298
2025-10-10 02:03:32,5,6424.303,795798434.8805,123873.116644794
2025-10-10 02:04:02,-5,8499.413,1010746054.1738,118919.512932693
2025-10-10 02:04:02,-4,7808.762,930560591.2507,119168.773648204
2025-10-10 02:04:02,-3,6831.634,816002110.3068,119444.646816091
2025-10-10 02:04:02,-2,4259.434,511440673.1911,120072.449342119
2025-10-10 02:04:02,-1,1662.661,201154066.1489,120983.210738028
2025-10-10 02:04:02,1,2294.984,279914588.7437,121967.991386302
2025-10-10 02:04:02,2,3849.677,471410944.5926,122454.674662991
2025-10-10 02:04:02,3,4567.215,560710321.659,122768.540928991
2025-10-10 02:04:02,4,5600.402,690837167.5557,123354.924799273
2025-10-10 02:04:02,5,6527.19,808362131.8663,123845.350275739
2025-10-10 02:05:02,-5,8482.032,1008601413.3611,118910.352302503
2025-10-10 02:05:02,-4,7791.048,928378472.2623,119159.639661096
2025-10-10 02:05:02,-3,6854.399,818589634.1423,119425.442572325
2025-10-10 02:05:02,-2,4243.711,509498240.2063,120059.59882902
2025-10-10 02:05:02,-1,1628.22,196966563.9298,120970.485517805
2025-10-10 02:05:02,1,2357.281,287486659.7628,121956.890062237
2025-10-10 02:05:02,2,3892.468,476563964.2775,122432.339656357
2025-10-10 02:05:02,3,4619.785,567063469.6924,122746.722995204
2025-10-10 02:05:02,4,5659.676,698028669.5158,123333.680146319
2025-10-10 02:05:02,5,6585.394,815416977.9914,123822.048914826
2025-10-10 02:05:33,-5,8416.727,1000706264.7994,118894.941560942
2025-10-10 02:05:33,-4,7723.857,920262543.2095,119145.466210664
2025-10-10 02:05:33,-3,6745.091,805511383.8832,119421.870495624
2025-10-10 02:05:33,-2,4170.157,500626725.037,120049.850649988
2025-10-10 02:05:33,-1,1624.869,196531414.0458,120952.159248407
2025-10-10 02:05:33,1,2352.531,286911799.3571,121958.775190253
2025-10-10 02:05:33,2,3901.654,477715252.143,122439.163529877
2025-10-10 02:05:33,3,4619.677,567069943.3771,122750.993928169
2025-10-10 02:05:33,4,5654.223,697366678.3196,123335.545541731
2025-10-10 02:05:33,5,6579.977,814759315.4166,123824.036986239
2025-10-10 02:06:00,-5,8414.341,1000374675.6373,118889.248205807
2025-10-10 02:06:00,-4,7721.698,919958736.8933,119139.43499128
2025-10-10 02:06:00,-3,6788.656,810595225.4904,119404.374811509
2025-10-10 02:06:00,-2,4164.332,499893366.8919,120041.66980248
2025-10-10 02:06:00,-1,1625.202,196544313.9586,120935.313861662
2025-10-10 02:06:00,1,2367.184,288672313.0187,121947.560062378
2025-10-10 02:06:00,2,3903.898,477934815.9579,122425.026462756
2025-10-10 02:06:00,3,4631.078,568417171.0198,122739.710067462
2025-10-10 02:06:00,4,5665.777,698726576.95,123324.051926152
2025-10-10 02:06:00,5,6595.641,816636811.1757,123814.624109423
2025-10-10 02:06:30,-5,8428.632,1002092468.4715,118891.472361292
2025-10-10 02:06:30,-4,7733.988,921445972.4066,119142.410410593
2025-10-10 02:06:30,-3,6800.914,812078686.6829,119407.286532795
2025-10-10 02:06:30,-2,4177.807,501521486.5735,120044.197008981
2025-10-10 02:06:30,-1,1583.705,191565119.7591,120960.102897383
2025-10-10 02:06:30,1,2392.155,291706183.0065,121942.843589358
2025-10-10 02:06:30,2,3928.253,480891654.9278,122418.707483403
2025-10-10 02:06:30,3,4655.363,571365315.4687,122732.70966597
2025-10-10 02:06:30,4,5689.718,701631484.0378,123315.687005542
2025-10-10 02:06:30,5,6619.618,819546262.5122,123805.67315398
2025-10-10 02:07:03,-5,8462.584,1005873443.6846,118861.265505264
2025-10-10 02:07:03,-4,7740.538,922082978.6238,119123.887593317
2025-10-10 02:07:03,-3,6821.625,814398375.4327,119384.805736566
2025-10-10 02:07:03,-2,4332.397,519804737.0058,119980.86440504
2025-10-10 02:07:03,-1,1563.68,189071422.809,120914.396045866
2025-10-10 02:07:03,1,2368.887,288788868.6161,121909.09427765
2025-10-10 02:07:03,2,3907.222,478233862.6506,122397.41244562
2025-10-10 02:07:03,3,4638.634,569237439.858,122716.610074863
2025-10-10 02:07:03,4,5672.121,699391480.503,123303.34287703
2025-10-10 02:07:03,5,6591.765,815995081.185,123790.074613552
2025-10-10 02:07:31,-5,8528.681,1013665199.0115,118853.688983267
2025-10-10 02:07:31,-4,7792.747,928279721.6785,119120.987974908
2025-10-10 02:07:31,-3,6873.779,820597567.2028,119380.848177225
2025-10-10 02:07:31,-2,4381.769,525684923.3662,119970.934881825
2025-10-10 02:07:31,-1,1621.567,196007423.8288,120875.316177993
2025-10-10 02:07:31,1,2427.521,295831856.6012,121865.827978913
2025-10-10 02:07:31,2,3967.304,485432405.3973,122358.257748158
2025-10-10 02:07:31,3,4697.748,576309590.1694,122677.84269599
2025-10-10 02:07:31,4,5727.192,705947856.6109,123262.474282493
2025-10-10 02:07:31,5,6654.329,823496414.8498,123753.486617479
2025-10-10 02:08:02,-5,8482.209,1007909590.8109,118826.309374233
2025-10-10 02:08:02,-4,7802.276,929062128.4671,119075.783587648
2025-10-10 02:08:02,-3,6822.302,814275240.2625,119354.90986217
2025-10-10 02:08:02,-2,4331.638,519528108.2881,119938.02535856
2025-10-10 02:08:02,-1,1550.368,187346031.1217,120839.717487526
2025-10-10 02:08:02,1,2441.835,297501504.1124,121835.219870466
2025-10-10 02:08:02,2,3910.821,478332863.7624,122310.088792711
2025-10-10 02:08:02,3,4698.816,576329840.8498,122654.268830659
2025-10-10 02:08:02,4,5728.566,706003772.4251,123242.670578483
2025-10-10 02:08:02,5,6592.901,815546550.1072,123700.712343049
2025-10-10 02:08:32,-5,8520.558,1012509284.3746,118831.335268723
2025-10-10 02:08:32,-4,7838.362,933398567.8712,119080.819164922
2025-10-10 02:08:32,-3,6857.723,818532839.5177,119359.274137742
2025-10-10 02:08:32,-2,4367.121,523792274.7947,119939.950094055
2025-10-10 02:08:32,-1,1546.046,186833952.1361,120846.308671346
2025-10-10 02:08:32,1,2440.148,297300934.0668,121837.254980763
2025-10-10 02:08:32,2,3906.359,477790920.413,122311.062657836
2025-10-10 02:08:32,3,4693.756,575713851.2163,122655.257583969
2025-10-10 02:08:32,4,5724.62,705528656.8852,123244.627046896
2025-10-10 02:08:32,5,6629.686,820263682.9572,123725.872229424
2025-10-10 02:09:03,-5,8518.437,1012120114.6435,118815.237424835
2025-10-10 02:09:03,-4,7858.744,935643844.2759,119057.682026021
2025-10-10 02:09:03,-3,6967.879,831382580.451,119316.449159206
2025-10-10 02:09:03,-2,4411.376,528953726.6665,119906.74262781
2025-10-10 02:09:03,-1,1565.812,189134378.5502,120789.96619658
2025-10-10 02:09:03,1,2483.453,302488614.8927,121801.626562975
2025-10-10 02:09:03,2,3647.432,445823866.4105,122229.521046725
2025-10-10 02:09:03,3,4407.567,540302160.7251,122585.127061052
2025-10-10 02:09:03,4,5453.223,671914696.7536,123214.234362615
2025-10-10 02:09:03,5,6354.168,786072675.9448,123709.772222705
2025-10-10 02:09:33,-5,8561.582,1017437297.62,118837.534654226
2025-10-10 02:09:33,-4,7878.868,938265868.0281,119086.379925149
2025-10-10 02:09:33,-3,6896.91,823244769.2535,119364.290566863
2025-10-10 02:09:33,-2,4406,528467817.215,119942.763780073
2025-10-10 02:09:33,-1,1574.585,190282139.97,120845.899059117
2025-10-10 02:09:33,1,2393.863,291686718.0681,121847.70726984
2025-10-10 02:09:33,2,3565.211,435961045.4597,122281.975866141
2025-10-10 02:09:33,3,4352.558,533877512.9362,122658.334004096
2025-10-10 02:09:33,4,5383.772,663736521.8399,123284.663956776
2025-10-10 02:09:33,5,6293.577,779075770.8835,123789.026635171
2025-10-10 02:10:06,-5,8562.179,1017612136.6685,118849.668602876
2025-10-10 02:10:06,-4,7827.819,932409623.3688,119114.867547244
2025-10-10 02:10:06,-3,6908.463,824681571.5866,119372.655189237
2025-10-10 02:10:06,-2,4404.911,528401759.5298,119957.420145333
2025-10-10 02:10:06,-1,1586.425,191748517.5605,120868.3155904
2025-10-10 02:10:06,1,2435.566,296799446.9857,121860.564232585
2025-10-10 02:10:06,2,3670.325,448927611.743,122312.768417783
2025-10-10 02:10:06,3,4394.928,539079406.9247,122659.439909983
2025-10-10 02:10:06,4,5424.182,668693982.5764,123280.152210306
2025-10-10 02:10:06,5,6351.046,786208091.3588,123791.906303119
2025-10-10 02:10:34,-5,8362.734,993570626.5351,118809.306446325
2025-10-10 02:10:34,-4,7626.284,908124952.1434,119078.302374184
2025-10-10 02:10:34,-3,6705.787,800262669.6758,119339.112571843
2025-10-10 02:10:34,-2,4201.666,503915322.4434,119932.265545
2025-10-10 02:10:34,-1,1435.286,173521438.9826,120896.768297468
2025-10-10 02:10:34,1,2206.195,268809483.6211,121843.030022777
2025-10-10 02:10:34,2,3440.011,420820502.011,122331.150107078
2025-10-10 02:10:34,3,4164.048,510901946.7749,122693.57768568
2025-10-10 02:10:34,4,5195.481,640791461.3956,123336.31118959
2025-10-10 02:10:34,5,6120.394,758059221.7967,123857.912055449
2025-10-10 02:11:04,-5,8518.986,1012377980.0798,118837.849960054
2025-10-10 02:11:04,-4,7784.37,927146166.0866,119103.558295225
2025-10-10 02:11:04,-3,6865.359,819459059.5496,119361.428812332
2025-10-10 02:11:04,-2,4363.952,523435462.0489,119945.284010663
2025-10-10 02:11:04,-1,1543.619,186565442.3028,120862.364549024
2025-10-10 02:11:04,1,2410.884,293788165.161,121859.104445092
2025-10-10 02:11:04,2,3641.585,445413118.3777,122312.981401697
2025-10-10 02:11:04,3,4367.96,535783450.1676,122662.169563732
2025-10-10 02:11:04,4,5399.767,665719600.3193,123286.727060501
2025-10-10 02:11:04,5,6324.664,782985178.1766,123798.699531959
2025-10-10 02:11:30,-5,8559.715,1017361497.5111,118854.599424292
2025-10-10 02:11:30,-4,7826.042,932230480.2936,119119.023421239
2025-10-10 02:11:30,-3,6904.635,824255249.7,119377.092301041
2025-10-10 02:11:30,-2,4395.324,527283533.3627,119964.656385445
2025-10-10 02:11:30,-1,1587.07,191845949.425,120880.584615045
2025-10-10 02:11:30,1,2372.666,289177008.7433,121878.515030476
2025-10-10 02:11:30,2,3599.876,440381653.1308,122332.450654078
2025-10-10 02:11:30,3,4323.004,530352964.1664,122681.580717112
2025-10-10 02:11:30,4,5359.226,660849618.3228,123310.645664654
2025-10-10 02:11:30,5,6277.387,777265055.6667,123819.840272187
2025-10-10 02:12:02,-5,8554.495,1016768578.4417,118857.814335235
2025-10-10 02:12:02,-4,7825.828,932215639.6536,119120.384405791
2025-10-10 02:12:02,-3,6905.367,824350624.6558,119378.249505899
2025-10-10 02:12:02,-2,4388.512,526481732.9145,119968.165272079
2025-10-10 02:12:02,-1,1582.69,191330127.9628,120889.200009351
2025-10-10 02:12:02,1,2390.415,291346997.9472,121881.346104003
2025-10-10 02:12:02,2,3626.298,443624493.5321,122335.366131548
2025-10-10 02:12:02,3,4348.895,533530256.9136,122681.797770146
2025-10-10 02:12:02,4,5385.343,664055552.8616,123307.940248486
2025-10-10 02:12:02,5,6303.05,780413666.6927,123815.242889189
2025-10-10 02:12:31,-5,8596.101,1021815806.5377,118869.683655148
2025-10-10 02:12:31,-4,7865.318,937016523.9063,119132.694177947
2025-10-10 02:12:31,-3,6944.165,829069755.2145,119390.849038653
2025-10-10 02:12:31,-2,4433.492,531935621.6873,119981.184512637
2025-10-10 02:12:31,-1,1626.401,196632032.5435,120900.093238691
2025-10-10 02:12:31,1,2390.036,291312827.8614,121886.376548889
2025-10-10 02:12:31,2,3616.7,442454289.2435,122336.463970885
2025-10-10 02:12:31,3,4339.388,532371909.6602,122683.638720529
2025-10-10 02:12:31,4,5375.468,662851285.3338,123310.432753725
2025-10-10 02:12:31,5,6293.09,779198712.3249,123818.142172589
2025-10-10 02:13:02,-5,8485.548,1008230465.1222,118817.366317673
2025-10-10 02:13:02,-4,7804.401,929242348.6792,119066.453489409
2025-10-10 02:13:02,-3,6824.424,814454426.2078,119344.053975515
2025-10-10 02:13:02,-2,4326.237,518817761.8705,119923.564490457
2025-10-10 02:13:02,-1,1518.98,183525869.1841,120821.781184808
2025-10-10 02:13:02,1,2406.524,293172941.0455,121824.233228299
2025-10-10 02:13:02,2,3589.269,438844503.9716,122265.704791589
2025-10-10 02:13:02,3,4322.98,530056483.125,122613.679250193
2025-10-10 02:13:02,4,5402.177,665908538.5195,123266.70127978
2025-10-10 02:13:02,5,6264.222,775159037.5323,123743.864366924
2025-10-10 02:13:30,-5,8504.738,1010522611.4643,118818.782126422
2025-10-10 02:13:30,-4,7824.06,931589601.8891,119067.287557751
2025-10-10 02:13:30,-3,6840.739,816411376.8996,119345.494236748
2025-10-10 02:13:30,-2,4343.004,520828858.4112,119923.642347831
2025-10-10 02:13:30,-1,1525.871,184358078.4916,120821.536349796
2025-10-10 02:13:30,1,2437.439,296917889.7058,121815.516082987
2025-10-10 02:13:30,2,3618.538,442385976.0441,122255.445719818
2025-10-10 02:13:30,3,4352.21,533592873.1877,122602.740489935
2025-10-10 02:13:30,4,5431.362,669439077.1289,123254.36550333
2025-10-10 02:13:30,5,6293.592,778712900.1527,123731.074425018
2025-10-10 02:14:01,-5,8523.347,1012755373.6225,118821.323785421
2025-10-10 02:14:01,-4,7871.587,937191947.2721,119060.101510928
2025-10-10 02:14:01,-3,6863.395,819119523.1974,119346.114160324
2025-10-10 02:14:01,-2,4406.552,528402381.1468,119912.889067643
2025-10-10 02:14:01,-1,1531.366,185014552.1421,120816.677490619
2025-10-10 02:14:01,1,2396.608,291965074.5995,121824.292750212
2025-10-10 02:14:01,2,3552.366,434298696.2701,122256.179760222
2025-10-10 02:14:01,3,4307.966,528218436.7538,122614.346713461
2025-10-10 02:14:01,4,5356.471,660195533.7792,123251.957077561
2025-10-10 02:14:01,5,6249.321,773332719.3908,123746.678941728
2025-10-10 02:14:32,-5,8557.12,1016856199.3826,118831.592800218
2025-10-10 02:14:32,-4,7876.028,937875004.1805,119079.694000643
2025-10-10 02:14:32,-3,6893.292,822764834.9548,119357.316497662
2025-10-10 02:14:32,-2,4394.505,527056704.4809,119935.39761154
2025-10-10 02:14:32,-1,1573.033,190067306.9675,120828.556659333
2025-10-10 02:14:32,1,2370.75,288835043.9751,121832.771897121
2025-10-10 02:14:32,2,3547.493,433767347.9359,122274.335125087
2025-10-10 02:14:32,3,4280.796,524928393.7691,122624.015199299
2025-10-10 02:14:32,4,5360.021,660783874.684,123280.09063472
2025-10-10 02:14:32,5,6221.852,770007260.6899,123758.530529158
2025-10-10 02:15:00,-5,8560.375,1017252424.5248,118832.694189776
2025-10-10 02:15:00,-4,7876.577,937955828.3588,119081.655439768
2025-10-10 02:15:00,-3,6896.48,823153061.3405,119358.435222099
2025-10-10 02:15:00,-2,4397.667,527441876.7717,119936.747546301
2025-10-10 02:15:00,-1,1567.984,189465061.6352,120833.54271166
2025-10-10 02:15:00,1,2409.836,293588502.6474,121829.245910261
2025-10-10 02:15:00,2,3582.695,438044363.088,122266.719072653
2025-10-10 02:15:00,3,4368.22,535733359.5551,122643.401558324
2025-10-10 02:15:00,4,5395.35,665077703.6583,123268.685749451
2025-10-10 02:15:00,5,6256.642,774233068.8419,123745.783895243
2025-10-10 02:15:32,-5,8376.378,995090546.7354,118797.235121839
2025-10-10 02:15:32,-4,7699.697,916612224.5364,119045.233148317
2025-10-10 02:15:32,-3,6719.206,801761073.3068,119323.782200873
2025-10-10 02:15:32,-2,4217.441,505696328.8304,119905.964026622
2025-10-10 02:15:32,-1,1389.906,167971697.1204,120851.120234318
2025-10-10 02:15:32,1,2187.098,266567055.2285,121881.623607401
2025-10-10 02:15:32,2,3410.185,417252822.8986,122354.89361973
2025-10-10 02:15:32,3,4139.593,507998412.7731,122716.994828501
2025-10-10 02:15:32,4,5168.189,637531371.4872,123356.822184173
2025-10-10 02:15:32,5,6075.978,752617110.3051,123867.649011418
2025-10-10 02:16:00,-5,8371.831,994524463.2151,118794.139921733
2025-10-10 02:16:00,-4,7694.546,915977400.2315,119042.423065831
2025-10-10 02:16:00,-3,6713.748,801090916.866,119320.96898275
2025-10-10 02:16:00,-2,4212.141,505045590.2567,119902.346634811
2025-10-10 02:16:00,-1,1382.512,167071808.413,120846.552082731
2025-10-10 02:16:00,1,2212.592,269650856.5238,121871.025712739
2025-10-10 02:16:00,2,3381.372,413609066.8485,122319.894660658
2025-10-10 02:16:00,3,4167.731,511404086.1036,122705.636737016
2025-10-10 02:16:00,4,5196.908,641009289.6103,123344.359686625
2025-10-10 02:16:00,5,6104.091,756017382.885,123854.212344639
2025-10-10 02:16:33,-5,8397.774,997648032.2386,118799.104648279
2025-10-10 02:16:33,-4,7720.346,919084495.1474,119047.060215617
2025-10-10 02:16:33,-3,6739.317,804170924.4929,119325.285409916
2025-10-10 02:16:33,-2,4234.256,507715124.9453,119906.572712018
2025-10-10 02:16:33,-1,1405.387,169833226.7513,120844.455478313
2025-10-10 02:16:33,1,2186.19,266435927.6825,121872.265302879
2025-10-10 02:16:33,2,3357.733,410734765.6436,122325.022758987
2025-10-10 02:16:33,3,4143.88,508503373.0115,122711.896341472
2025-10-10 02:16:33,4,5173.063,638109347.4371,123352.324809711
2025-10-10 02:16:33,5,6080.253,753118324.2922,123862.99127556
2025-10-10 02:17:02,-5,8394.841,997332390.1433,118803.011295068
2025-10-10 02:17:02,-4,7719.83,919048398.0708,119050.341532236
2025-10-10 02:17:02,-3,6739.898,804262691.9723,119328.614761277
2025-10-10 02:17:02,-2,4234.753,507795794.5253,119911.549628821
2025-10-10 02:17:02,-1,1411.027,170527657.6519,120853.575198703
2025-10-10 02:17:02,1,2214.657,269907671.1667,121873.35156943
2025-10-10 02:17:02,2,3439.037,420750156.2298,122345.341509789
2025-10-10 02:17:02,3,4167.041,511321797.4524,122706.207462898
2025-10-10 02:17:02,4,5195.606,640851009.8327,123344.805174353
2025-10-10 02:17:02,5,6103.395,755936889.312,123855.147718933
2025-10-10 02:17:30,-5,8203.925,974333489.4977,118764.309705135
2025-10-10 02:17:30,-4,7526.804,895804088.1538,119015.200628819
2025-10-10 02:17:30,-3,6546.401,780962626.9733,119296.484736163
2025-10-10 02:17:30,-2,4040.755,484436242.1377,119887.556196231
2025-10-10 02:17:30,-1,1270.551,153594650.7096,120888.221495713
2025-10-10 02:17:30,1,2172.075,264726086.7574,121877.046951602
2025-10-10 02:17:30,2,3395.968,415508903.8396,122353.598102102
2025-10-10 02:17:30,3,4123.969,506080176.8998,122716.775247292
2025-10-10 02:17:30,4,5152.568,635613676.4383,123358.619709298
2025-10-10 02:17:30,5,6060.093,750666161.6012,123870.402913157
2025-10-10 02:18:01,-5,8523.441,1012885505.8857,118835.280948821
2025-10-10 02:18:01,-4,7848.276,934583464.1451,119081.370755195
2025-10-10 02:18:01,-3,6868.794,819850159.1466,119358.676231461
2025-10-10 02:18:01,-2,4363.276,523338915.0209,119941.739880975
2025-10-10 02:18:01,-1,1541.528,186305546.6331,120857.711720514
2025-10-10 02:18:01,1,2387.701,290946239.3449,121852.04066376
2025-10-10 02:18:01,2,3610.657,441615052.0321,122308.779823755
2025-10-10 02:18:01,3,4338.253,532135891.9104,122661.332086994
2025-10-10 02:18:01,4,5366.994,661687292.6626,123288.249001694
2025-10-10 02:18:01,5,6274.521,776740032.7235,123792.72182267
2025-10-10 02:18:30,-5,8518.737,1012323841.1435,118834.968275638
2025-10-10 02:18:30,-4,7841.43,933772651.2903,119081.93419954
2025-10-10 02:18:30,-3,6860.964,818923705.394,119359.860421072
2025-10-10 02:18:30,-2,4356.128,522493212.8952,119944.41230726
2025-10-10 02:18:30,-1,1543.268,186517404.4249,120858.726044277
2025-10-10 02:18:30,1,2397.83,292179219.5602,121851.515562071
2025-10-10 02:18:30,2,3620.606,442826197.2633,122307.2041706
2025-10-10 02:18:30,3,4348.86,533428895.3843,122659.477514636
2025-10-10 02:18:30,4,5377.672,662989253.1663,123285.550544232
2025-10-10 02:18:30,5,6285.199,778041993.2272,123789.555943607
2025-10-10 02:19:04,-5,8570.051,1018559645.9297,118851.060037997
2025-10-10 02:19:04,-4,7833.197,933067557.8264,119117.080526176
2025-10-10 02:19:04,-3,6916.28,825624079.5599,119374.010242486
2025-10-10 02:19:04,-2,4403.908,528296240.0489,119960.780299884
2025-10-10 02:19:04,-1,1592.161,192449277.4414,120873.000557984
2025-10-10 02:19:04,1,2372.99,289177702.158,121862.166363112
2025-10-10 02:19:04,2,3597.834,440084780.7401,122319.367914167
2025-10-10 02:19:04,3,4320.397,529983398.2296,122670.069030601
2025-10-10 02:19:04,4,5345.482,659074853.8638,123295.682945673
2025-10-10 02:19:04,5,6269.417,776218903.586,123810.380388799
2025-10-10 02:19:31,-5,8556.713,1017099127.7375,118865.635406668
2025-10-10 02:19:31,-4,7830.342,932806097.4923,119127.120819538
2025-10-10 02:19:31,-3,6910.926,825060494.9407,119384.941314767
2025-10-10 02:19:31,-2,4389.688,526668977.222,119978.681223358
2025-10-10 02:19:31,-1,1592.117,192500027.187,120908.216661841
2025-10-10 02:19:31,1,2346.977,286082635.9534,121894.094383285
